path,targets,label
simpsons_dataset\marge_simpson\pic_0503.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_0004.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0973.jpg,4,chief_wiggum
simpsons_dataset\marge_simpson\pic_0397.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1202.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1359.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1320.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0401.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0586.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0048.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0019.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0416.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0661.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0513.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_0776.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0231.jpg,5,comic_book_guy
simpsons_dataset\ned_flanders\pic_1110.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0443.jpg,9,marge_simpson
simpsons_dataset\sideshow_bob\pic_0278.jpg,14,sideshow_bob
simpsons_dataset\apu_nahasapeemapetilon\pic_0408.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\charles_montgomery_burns\pic_0100.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0320.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\sideshow_bob\pic_0723.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_0782.jpg,7,krusty_the_clown
simpsons_dataset\milhouse_van_houten\pic_0706.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0913.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0838.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1733.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1135.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0605.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0595.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\ned_flanders\pic_0092.jpg,12,ned_flanders
simpsons_dataset\apu_nahasapeemapetilon\pic_0576.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_1106.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_0565.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_0248.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0018.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0078.jpg,4,chief_wiggum
simpsons_dataset\abraham_grampa_simpson\pic_0573.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0485.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0319.jpg,3,charles_montgomery_burns
simpsons_dataset\sideshow_bob\pic_0107.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0353.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0399.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0408.jpg,13,principal_skinner
simpsons_dataset\milhouse_van_houten\pic_0766.jpg,10,milhouse_van_houten
simpsons_dataset\abraham_grampa_simpson\pic_0862.jpg,0,abraham_grampa_simpson
simpsons_dataset\ned_flanders\pic_0457.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0469.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_1314.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0115.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_0430.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0115.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0959.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1884.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0009.jpg,9,marge_simpson
simpsons_dataset\chief_wiggum\pic_0801.jpg,4,chief_wiggum
simpsons_dataset\abraham_grampa_simpson\pic_0414.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0082.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_0471.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0171.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_0833.jpg,8,lisa_simpson
simpsons_dataset\bart_simpson\pic_0534.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0457.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0099.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0332.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0793.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1176.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0076.jpg,14,sideshow_bob
simpsons_dataset\apu_nahasapeemapetilon\pic_0335.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\marge_simpson\pic_0828.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0691.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0377.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_1164.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_0712.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0583.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1279.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0960.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1143.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0913.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0120.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0791.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1043.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0094.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0851.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0065.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0523.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0297.jpg,0,abraham_grampa_simpson
simpsons_dataset\milhouse_van_houten\pic_0863.jpg,10,milhouse_van_houten
simpsons_dataset\abraham_grampa_simpson\pic_0151.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_1230.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0817.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0571.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0664.jpg,4,chief_wiggum
simpsons_dataset\chief_wiggum\pic_0878.jpg,4,chief_wiggum
simpsons_dataset\marge_simpson\pic_0105.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0590.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0408.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_1239.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0882.jpg,0,abraham_grampa_simpson
simpsons_dataset\comic_book_guy\pic_0427.jpg,5,comic_book_guy
simpsons_dataset\homer_simpson\pic_2122.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_1162.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0746.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0289.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0594.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0135.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_0565.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0050.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0800.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0223.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0552.jpg,10,milhouse_van_houten
simpsons_dataset\abraham_grampa_simpson\pic_0074.jpg,0,abraham_grampa_simpson
simpsons_dataset\moe_szyslak\pic_0259.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0181.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0692.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0580.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0720.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0271.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0222.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0911.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1245.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0874.jpg,13,principal_skinner
simpsons_dataset\lisa_simpson\pic_0732.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0804.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0684.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1778.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0209.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1011.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0555.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\comic_book_guy\pic_0204.jpg,5,comic_book_guy
simpsons_dataset\bart_simpson\pic_0613.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0309.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0738.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0815.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_0674.jpg,7,krusty_the_clown
simpsons_dataset\milhouse_van_houten\pic_0196.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0314.jpg,2,bart_simpson
simpsons_dataset\charles_montgomery_burns\pic_0188.jpg,3,charles_montgomery_burns
simpsons_dataset\comic_book_guy\pic_0101.jpg,5,comic_book_guy
simpsons_dataset\apu_nahasapeemapetilon\pic_0000.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0965.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0845.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0612.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0418.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0169.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_1068.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_0864.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0090.jpg,0,abraham_grampa_simpson
simpsons_dataset\milhouse_van_houten\pic_0166.jpg,10,milhouse_van_houten
simpsons_dataset\sideshow_bob\pic_0488.jpg,14,sideshow_bob
simpsons_dataset\marge_simpson\pic_0449.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0575.jpg,8,lisa_simpson
simpsons_dataset\sideshow_bob\pic_0196.jpg,14,sideshow_bob
simpsons_dataset\milhouse_van_houten\pic_0646.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0463.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_0696.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0685.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1129.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2108.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0118.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0979.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1009.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_1174.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0637.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0193.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0708.jpg,4,chief_wiggum
simpsons_dataset\chief_wiggum\pic_0564.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0185.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0946.jpg,4,chief_wiggum
simpsons_dataset\sideshow_bob\pic_0576.jpg,14,sideshow_bob
simpsons_dataset\chief_wiggum\pic_0202.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_0560.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0779.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0140.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0932.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_0321.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_1024.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1246.jpg,11,moe_szyslak
simpsons_dataset\comic_book_guy\pic_0405.jpg,5,comic_book_guy
simpsons_dataset\charles_montgomery_burns\pic_0509.jpg,3,charles_montgomery_burns
simpsons_dataset\sideshow_bob\pic_0658.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_1103.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0069.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\charles_montgomery_burns\pic_0475.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_0555.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0675.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1050.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0845.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0062.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0156.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_0886.jpg,9,marge_simpson
simpsons_dataset\chief_wiggum\pic_0390.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1782.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2069.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0368.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0549.jpg,0,abraham_grampa_simpson
simpsons_dataset\ned_flanders\pic_0807.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_1016.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_1094.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0036.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_1206.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0544.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_0993.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0401.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0849.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0900.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_0277.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0456.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0121.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1434.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0690.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0341.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0749.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0568.jpg,13,principal_skinner
simpsons_dataset\lisa_simpson\pic_0505.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0611.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0062.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_1338.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_1287.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0781.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0672.jpg,4,chief_wiggum
simpsons_dataset\sideshow_bob\pic_0778.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_0320.jpg,3,charles_montgomery_burns
simpsons_dataset\marge_simpson\pic_1188.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0842.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0346.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0050.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0160.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0683.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_0003.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_2104.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0335.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0754.jpg,8,lisa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0279.jpg,0,abraham_grampa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0410.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_0603.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1034.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0107.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0050.jpg,10,milhouse_van_houten
simpsons_dataset\apu_nahasapeemapetilon\pic_0563.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\sideshow_bob\pic_0349.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_1982.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0140.jpg,5,comic_book_guy
simpsons_dataset\principal_skinner\pic_0056.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0079.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1869.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0518.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_1149.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0465.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_1056.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0256.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0812.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0403.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1348.jpg,11,moe_szyslak
simpsons_dataset\comic_book_guy\pic_0340.jpg,5,comic_book_guy
simpsons_dataset\chief_wiggum\pic_0035.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0517.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0322.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0427.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_1164.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0048.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_0654.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0304.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0920.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_1125.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_2140.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0767.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0713.jpg,7,krusty_the_clown
simpsons_dataset\lisa_simpson\pic_0805.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0902.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_1159.jpg,9,marge_simpson
simpsons_dataset\sideshow_bob\pic_0653.jpg,14,sideshow_bob
simpsons_dataset\sideshow_bob\pic_0615.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1143.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0058.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0071.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_1160.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0105.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0287.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1455.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1432.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0108.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_1050.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_1145.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0174.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0101.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_1137.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0254.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0450.jpg,0,abraham_grampa_simpson
simpsons_dataset\moe_szyslak\pic_0887.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_0001.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0232.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0456.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0534.jpg,9,marge_simpson
simpsons_dataset\charles_montgomery_burns\pic_1099.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_0280.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_1101.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_1029.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_1092.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0848.jpg,4,chief_wiggum
simpsons_dataset\comic_book_guy\pic_0274.jpg,5,comic_book_guy
simpsons_dataset\chief_wiggum\pic_0682.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0957.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_0173.jpg,8,lisa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0196.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0571.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0933.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0776.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0892.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_1325.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0253.jpg,10,milhouse_van_houten
simpsons_dataset\abraham_grampa_simpson\pic_0491.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_0073.jpg,2,bart_simpson
simpsons_dataset\comic_book_guy\pic_0327.jpg,5,comic_book_guy
simpsons_dataset\abraham_grampa_simpson\pic_0717.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0933.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0373.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0269.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0249.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0556.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0713.jpg,13,principal_skinner
